L,q,F,h,T,m,s_max,s_mean,steps_to_const,is_constant,avg_mobility
20,300,3,0.5,0.7,1,0.06,0.007352941176470589,1050001,True,0.5828153000000104
20,300,3,0.5,0.7,2,0.035,0.007751937984496125,1050001,True,0.5291702999999914
20,300,3,0.5,0.7,3,0.045,0.008264462809917356,1050001,True,0.4610426999999976
20,300,3,0.5,0.7,4,0.075,0.008333333333333333,1050001,True,0.5118839999999967
20,300,3,0.5,0.7,5,0.03,0.006711409395973155,1050001,True,0.6247028000000022
20,300,3,0.5,0.7,6,0.035,0.008064516129032258,1050001,True,0.5113726999999958
20,300,3,0.5,0.7,7,0.03,0.007751937984496125,1050001,True,0.5489437999999891
20,300,3,0.5,0.7,8,0.045,0.006993006993006993,1050001,True,0.5801073000000072
20,300,3,0.5,0.7,9,0.05,0.008,1050001,True,0.5109656999999928
20,300,3,0.5,0.7,10,0.035,0.006944444444444444,1050001,True,0.6245493000000014
20,300,3,0.5,0.3,1,0.015,0.005128205128205127,10000000,False,0.99329330000024
20,300,3,0.5,0.3,4,0.01,0.005128205128205127,10000000,False,0.9916101000002456
20,300,3,0.5,0.3,3,0.01,0.005208333333333334,10000000,False,0.9919956000002351
20,300,3,0.5,0.3,5,0.01,0.005050505050505051,10000000,False,0.9946538000002291
20,300,3,0.5,0.3,6,0.01,0.005050505050505051,10000000,False,0.9943849000002348
20,300,3,0.5,0.3,7,0.01,0.005050505050505051,10000000,False,0.9949100000002348
20,300,3,0.5,0.3,2,0.01,0.005128205128205127,10000000,False,0.9934269000002505
20,300,3,0.5,0.3,8,0.01,0.005050505050505051,10000000,False,0.9935344000002362
20,300,3,0.5,0.3,10,0.01,0.005050505050505051,10000000,False,0.9937741000002388
20,300,3,0.05,0.3,2,0.005263157894736842,0.0027397260273972603,10000000,False,0.9998975263157467
20,300,3,0.5,0.3,9,0.005,0.005,10000000,False,0.9942385000002377
20,300,3,0.05,0.3,3,0.007894736842105263,0.0026954177897574125,10000000,False,0.99993094736839
20,300,3,0.05,0.3,6,0.010526315789473684,0.0027624309392265192,10000000,False,0.9999109473683805
20,300,3,0.05,0.3,5,0.007894736842105263,0.0027624309392265192,10000000,False,0.9998549473683608
20,300,3,0.05,0.3,4,0.007894736842105263,0.0027397260273972603,10000000,False,0.9998716315788959
20,300,3,0.05,0.3,1,0.007894736842105263,0.0027472527472527475,10000000,False,0.999939263157867
20,300,3,0.05,0.3,7,0.007894736842105263,0.00273224043715847,10000000,False,0.99992131578944
20,300,3,0.05,0.3,8,0.005263157894736842,0.0027397260273972603,10000000,False,0.9999091052631163
20,300,3,0.05,0.3,9,0.005263157894736842,0.0026954177897574125,10000000,False,0.9999722631578836
20,300,3,0.05,0.3,10,0.005263157894736842,0.002754820936639118,10000000,False,0.9999151578946998
30,300,3,0.05,0.7,1,0.04327485380116959,0.005988023952095808,1050001,True,0.11845054970766929
30,300,3,0.05,0.7,2,0.05380116959064327,0.005494505494505495,1050001,True,0.12743871345026117
30,300,3,0.05,0.7,3,0.11228070175438597,0.006024096385542169,1050001,True,0.12314748538014039
30,300,3,0.05,0.7,4,0.07017543859649122,0.005376344086021505,1050001,True,0.1277407719297896
30,300,3,0.05,0.7,5,0.07953216374269007,0.006024096385542169,1050001,True,0.11843590643281597
30,300,3,0.05,0.7,6,0.03625730994152047,0.005376344086021505,1050001,True,0.13678126315778333
30,300,3,0.05,0.7,7,0.04678362573099415,0.005181347150259067,1050001,True,0.1407937777776853
30,300,3,0.05,0.7,8,0.08771929824561403,0.006451612903225807,1050001,True,0.11121702923986213
30,300,3,0.05,0.7,9,0.05964912280701754,0.005681818181818182,1050001,True,0.12301520467838746
30,300,3,0.05,0.7,10,0.07017543859649122,0.005154639175257733,1050001,True,0.14094881871336132
30,300,3,0.5,0.7,1,0.02666666666666667,0.006756756756756756,1050001,True,0.18576128888889987
30,300,3,0.5,0.7,2,0.02666666666666667,0.006802721088435374,1050001,True,0.15026044444443404
30,300,3,0.5,0.7,3,0.03333333333333333,0.006896551724137931,1050001,True,0.17479608888890008
30,300,3,0.5,0.7,4,0.03111111111111111,0.006535947712418301,1050001,True,0.1479190222222182
30,300,3,0.5,0.7,5,0.02666666666666667,0.007299270072992701,1050001,True,0.13957591111110595
30,300,3,0.5,0.7,6,0.024444444444444446,0.00746268656716418,1050001,True,0.1316916444444421
30,300,3,0.5,0.7,8,0.02666666666666667,0.006535947712418301,1050001,True,0.16808768888888695
30,300,3,0.5,0.7,7,0.028888888888888888,0.0053475935828877,1050001,True,0.25231959999999887
40,200,3,0.5,0.3,2,0.00375,0.0013531799729364004,10000000,False,0.9732558249999989
30,300,3,0.5,0.7,9,0.02666666666666667,0.007518796992481203,1050001,True,0.09099257777778125
30,300,3,0.5,0.7,10,0.03111111111111111,0.008130081300813009,1050001,True,0.09585151111112682
40,300,3,0.05,0.3,1,0.7256578947368421,0.002680965147453083,1050001,True,0.2860804605263781
40,300,3,0.05,0.3,2,0.7256578947368421,0.002604166666666667,1050001,True,0.28266534210530053
40,300,3,0.05,0.3,3,0.7782894736842105,0.003184713375796178,1050001,True,0.22971965789477614
40,300,3,0.05,0.3,4,0.7013157894736842,0.0024813895781637717,1050001,True,0.3026672499999118
40,300,3,0.05,0.3,5,0.7230263157894737,0.0026525198938992045,1050001,True,0.2873782631579419
40,300,3,0.05,0.3,6,0.6763157894736842,0.002192982456140351,1050001,True,0.33736455263155213
30,300,3,0.5,0.3,1,0.006666666666666667,0.002304147465437788,10000000,False,0.991741200000067
30,300,3,0.5,0.3,2,0.0044444444444444444,0.0022675736961451248,10000000,False,0.9928420888889364
30,300,3,0.05,0.3,1,0.008187134502923977,0.0013605442176870747,10000000,False,0.9956631111111724
30,300,3,0.5,0.3,3,0.006666666666666667,0.002293577981651376,10000000,False,0.989469733333406
30,300,3,0.5,0.3,5,0.0044444444444444444,0.002257336343115124,10000000,False,0.9923480444445038
30,300,3,0.5,0.3,4,0.013333333333333334,0.002314814814814815,10000000,False,0.9850383111112044
30,300,3,0.5,0.3,7,0.0044444444444444444,0.002288329519450801,10000000,False,0.9908112444445113
30,300,3,0.5,0.3,6,0.0044444444444444444,0.002288329519450801,10000000,False,0.9917299555556162
30,300,3,0.5,0.3,8,0.006666666666666667,0.002304147465437788,10000000,False,0.9925593777778289
30,300,3,0.5,0.3,9,0.006666666666666667,0.0022675736961451248,10000000,False,0.9930189333333781
30,300,3,0.5,0.3,10,0.0044444444444444444,0.0022779043280182236,10000000,False,0.9925778666667231
40,300,3,0.05,0.3,7,0.8730263157894737,0.005347593582887701,1050001,True,0.13507349999990714
40,300,3,0.05,0.3,8,0.7756578947368421,0.003115264797507788,1050001,True,0.2340862631579058
40,300,3,0.05,0.3,9,0.7618421052631579,0.0030211480362537764,1050001,True,0.24678323684200884
30,300,3,0.05,0.3,2,0.00935672514619883,0.0013089005235602093,10000000,False,0.996022830409413
40,300,3,0.05,0.7,1,0.3756578947368421,0.01075268817204301,1050001,True,0.037184592105234206
40,300,3,0.05,0.3,10,0.6309210526315789,0.002012072434607646,1050001,True,0.3821102631580576
30,300,3,0.05,0.3,7,0.022222222222222223,0.0014749262536873156,10000000,False,0.9533695438601746
30,300,3,0.05,0.3,3,0.004678362573099415,0.0012738853503184713,10000000,False,0.9991907836257427
30,300,3,0.05,0.3,5,0.017543859649122806,0.0013175230566534913,10000000,False,0.9912268304094777
30,300,3,0.05,0.3,6,0.008187134502923977,0.0012953367875647667,10000000,False,0.993912748538097
30,300,3,0.05,0.3,4,0.004678362573099415,0.0012391573729863693,10000000,False,0.9997330292397699
40,300,3,0.05,0.7,2,0.65,0.008064516129032258,1050001,True,0.05182486842105846
30,300,3,0.05,0.3,8,0.005847953216374269,0.0012531328320802004,10000000,False,0.9979025029240065
30,300,3,0.05,0.3,10,0.011695906432748537,0.0013315579227696406,10000000,False,0.9900415438597864
40,300,3,0.05,0.7,4,0.6861842105263158,0.007936507936507936,1050001,True,0.05461125000002441
40,300,3,0.05,0.7,3,0.6006578947368421,0.006711409395973154,1050001,True,0.06805352631574084
40,300,3,0.05,0.7,5,0.6914473684210526,0.008849557522123894,1050001,True,0.048027092105268995
40,300,3,0.05,0.7,7,0.7105263157894737,0.01075268817204301,1050001,True,0.03762823684206885
40,300,3,0.05,0.7,6,0.29736842105263156,0.007575757575757576,1050001,True,0.05574715789477792
40,300,3,0.05,0.7,8,0.3782894736842105,0.008264462809917356,1050001,True,0.05321972368421496
40,300,3,0.05,0.7,9,0.14210526315789473,0.007352941176470588,1050001,True,0.0512216973684296
40,300,3,0.05,0.7,10,0.5072368421052632,0.008,1050001,True,0.049715526315798286
30,300,3,0.05,0.3,9,0.005847953216374269,0.0012658227848101266,10000000,False,0.9989721403508919
40,300,3,0.5,0.7,2,0.03125,0.00746268656716418,1050001,True,0.02788499999997839
40,300,3,0.5,0.7,3,0.03125,0.0070921985815602835,1054594,True,0.023268600000013254
40,300,3,0.5,0.7,1,0.02625,0.006756756756756756,1142660,True,0.03563485000001148
10,400,3,0.05,0.3,1,0.021052631578947368,0.01098901098901099,10000000,False,0.9999736842105267
40,300,3,0.5,0.7,6,0.0375,0.007407407407407407,1050001,True,0.025941599999993417
40,300,3,0.5,0.7,5,0.02625,0.00684931506849315,1050001,True,0.03894259999999787
40,300,3,0.5,0.7,9,0.0225,0.006535947712418301,1050001,True,0.03085784999999062
40,300,3,0.5,0.7,8,0.03,0.0072992700729927005,1050001,True,0.026748849999993114
40,300,3,0.5,0.7,7,0.03375,0.00684931506849315,1106958,True,0.02346260000000298
40,300,3,0.5,0.7,10,0.0275,0.006944444444444444,1106886,True,0.017240350000005584
10,400,3,0.05,0.3,2,0.021052631578947368,0.01075268817204301,10000000,False,0.9999966315789475
10,400,3,0.05,0.7,4,0.042105263157894736,0.011627906976744186,1050001,True,0.8693461052629959
40,300,3,0.5,0.7,4,0.0225,0.007142857142857143,1595534,True,0.01419632499999184
10,400,3,0.05,0.7,5,0.042105263157894736,0.011235955056179775,1050001,True,0.9098698947375834
10,400,3,0.05,0.7,7,0.042105263157894736,0.011363636363636364,1050001,True,0.9109120000007352
10,400,3,0.05,0.3,3,0.010526315789473684,0.010526315789473684,10000000,False,0.9999983157894737
10,400,3,0.05,0.7,8,0.042105263157894736,0.011363636363636364,1050001,True,0.9101048421060053
10,400,3,0.05,0.3,4,0.021052631578947368,0.01098901098901099,10000000,False,0.9999816842105266
10,400,3,0.05,0.3,5,0.010526315789473684,0.010526315789473684,10000000,False,0.9999852631578949
10,400,3,0.05,0.3,6,0.021052631578947368,0.010638297872340427,10000000,False,0.9999945263157896
10,400,3,0.05,0.3,7,0.031578947368421054,0.01098901098901099,10000000,False,0.9999492631578955
10,400,3,0.05,0.3,8,0.031578947368421054,0.010869565217391304,10000000,False,0.9999886315789476
10,400,3,0.05,0.3,9,0.021052631578947368,0.010638297872340427,10000000,False,0.9999898947368423
10,400,3,0.05,0.3,10,0.021052631578947368,0.010638297872340427,10000000,False,0.9998928421052645
10,400,3,0.05,0.7,1,0.021052631578947368,0.010869565217391304,10000000,False,0.9926652631579901
10,400,3,0.05,0.7,2,0.042105263157894736,0.011111111111111112,10000000,False,0.9517865263163146
10,400,3,0.05,0.7,3,0.021052631578947368,0.010638297872340427,10000000,False,0.9942829473684967
10,400,3,0.05,0.7,6,0.021052631578947368,0.010638297872340427,10000000,False,0.99486989473691
10,400,3,0.5,0.3,1,0.04,0.020408163265306124,10000000,False,0.9959752000001136
10,400,3,0.5,0.3,2,0.02,0.02,10000000,False,0.9953204000001232
10,400,3,0.5,0.7,1,0.02,0.02,1050001,True,0.9267011999995947
10,400,3,0.5,0.3,3,0.04,0.02127659574468085,10000000,False,0.992812000000152
10,400,3,0.5,0.7,2,0.06,0.022222222222222223,1050001,True,0.8213483999998833
10,400,3,0.5,0.7,3,0.04,0.02127659574468085,1050001,True,0.8412727999998324
10,400,3,0.5,0.7,4,0.04,0.02127659574468085,1050001,True,0.911997599999628
10,400,3,0.5,0.7,5,0.04,0.022222222222222223,1050001,True,0.8454739999998163
10,400,3,0.5,0.7,6,0.04,0.020833333333333336,1050001,True,0.8972715999996731
10,400,3,0.5,0.7,7,0.08,0.023255813953488372,1050001,True,0.8239047999998268
10,400,3,0.5,0.7,8,0.04,0.020833333333333336,1050001,True,0.9280227999995915
10,400,3,0.05,0.7,10,0.042105263157894736,0.01098901098901099,10000000,False,0.9521037894742092
10,400,3,0.5,0.7,9,0.08,0.022727272727272728,1050001,True,0.8240299999998265
10,400,3,0.5,0.7,10,0.04,0.020833333333333336,1050001,True,0.8281935999998571
10,400,3,0.05,0.7,9,0.010526315789473684,0.010526315789473684,10000000,False,0.9923183157895734
10,400,3,0.5,0.3,4,0.04,0.020408163265306124,10000000,False,0.9952576000001213
10,400,3,0.5,0.3,5,0.04,0.020833333333333336,10000000,False,0.9943340000001328
10,400,3,0.5,0.3,6,0.02,0.02,10000000,False,0.9976212000000707
10,400,3,0.5,0.3,7,0.02,0.02,10000000,False,0.9967132000000929
10,400,3,0.5,0.3,8,0.02,0.02,10000000,False,0.9972804000000762
10,400,3,0.5,0.3,9,0.04,0.020408163265306124,10000000,False,0.9922836000001641
10,400,3,0.5,0.3,10,0.04,0.020408163265306124,10000000,False,0.9943080000001308
20,400,3,0.05,0.7,1,0.031578947368421054,0.0049261083743842365,1050001,True,0.43947736842141355
20,400,3,0.05,0.7,2,0.031578947368421054,0.0044444444444444444,1050001,True,0.48146173684231414
20,400,3,0.05,0.7,3,0.02894736842105263,0.004201680672268908,1050001,True,0.5421188947364488
20,400,3,0.05,0.7,4,0.02631578947368421,0.004291845493562232,1050001,True,0.5184162105261001
20,400,3,0.05,0.7,5,0.03684210526315789,0.0041841004184100415,1050001,True,0.5388971052628072
20,400,3,0.05,0.7,6,0.02894736842105263,0.004291845493562232,1050001,True,0.5238567368418223
20,400,3,0.05,0.7,7,0.02631578947368421,0.0045045045045045045,1050001,True,0.5052655789472987
20,400,3,0.05,0.7,8,0.031578947368421054,0.0045045045045045045,1050001,True,0.5130325263156302
20,400,3,0.05,0.7,9,0.02894736842105263,0.004273504273504274,1050001,True,0.5367805263154647
20,400,3,0.05,0.7,10,0.034210526315789476,0.004098360655737705,1050001,True,0.5602172105258973
20,400,3,0.05,0.3,1,0.005263157894736842,0.002680965147453083,10000000,False,0.9999727894736726
20,400,3,0.05,0.3,2,0.005263157894736842,0.002680965147453083,10000000,False,0.9999801578947266
20,400,3,0.05,0.3,4,0.005263157894736842,0.0027027027027027024,10000000,False,0.9999671578947222
20,400,3,0.05,0.3,5,0.007894736842105263,0.002666666666666667,10000000,False,0.9999375263157644
20,400,3,0.05,0.3,7,0.005263157894736842,0.0026881720430107525,10000000,False,0.9999745263157779
20,400,3,0.05,0.3,3,0.005263157894736842,0.0026881720430107525,10000000,False,0.9999823684210453
20,400,3,0.05,0.3,8,0.005263157894736842,0.00273224043715847,10000000,False,0.9998652105262608
20,400,3,0.05,0.3,10,0.005263157894736842,0.00273224043715847,10000000,False,0.9998885789473226
20,400,3,0.05,0.3,9,0.005263157894736842,0.002717391304347826,10000000,False,0.9999599999999821
20,400,3,0.5,0.3,1,0.01,0.005076142131979695,10000000,False,0.9948730000002349
20,400,3,0.5,0.7,1,0.04,0.006666666666666666,1050001,True,0.6424592999999854
20,400,3,0.05,0.3,6,0.005263157894736842,0.0026881720430107525,10000000,False,0.9999757894736735
20,400,3,0.5,0.7,2,0.03,0.006756756756756756,1050001,True,0.6614938999999765
20,400,3,0.5,0.3,2,0.01,0.005050505050505051,10000000,False,0.9962392000002106
20,400,3,0.5,0.3,3,0.005,0.005,10000000,False,0.9945776000002313
20,400,3,0.5,0.7,3,0.03,0.0064516129032258064,1050001,True,0.7218724000000072
20,400,3,0.5,0.7,4,0.03,0.006535947712418301,1050001,True,0.676924699999997
20,400,3,0.5,0.7,6,0.03,0.006802721088435374,1050001,True,0.6287067999999889
20,400,3,0.5,0.7,5,0.04,0.006756756756756756,1050001,True,0.6320255999999914
20,400,3,0.5,0.7,7,0.03,0.006666666666666666,1050001,True,0.6540972999999721
20,400,3,0.5,0.7,8,0.02,0.006493506493506493,1050001,True,0.6607285999999755
20,400,3,0.5,0.7,9,0.035,0.006369426751592356,1050001,True,0.7192190000000186
20,400,3,0.5,0.7,10,0.035,0.006493506493506493,1050001,True,0.6569232999999812
20,400,3,0.5,0.3,4,0.01,0.005050505050505051,10000000,False,0.9952687000002256
20,400,3,0.5,0.3,5,0.01,0.005076142131979695,10000000,False,0.9961075000002099
20,400,3,0.5,0.3,6,0.01,0.005050505050505051,10000000,False,0.9956780000002259
20,400,3,0.5,0.3,7,0.01,0.005050505050505051,10000000,False,0.9946531000002427
20,400,3,0.5,0.3,8,0.01,0.005050505050505051,10000000,False,0.9946328000002279
20,400,3,0.5,0.3,10,0.01,0.005181347150259067,10000000,False,0.9953432000002206
20,400,3,0.5,0.3,9,0.01,0.005102040816326531,10000000,False,0.9949091000002341
30,400,3,0.05,0.7,1,0.04327485380116959,0.003952569169960474,1050001,True,0.2008602339181455
30,400,3,0.05,0.7,2,0.0456140350877193,0.004366812227074236,1050001,True,0.17063955555563814
30,400,3,0.05,0.7,3,0.03976608187134503,0.004132231404958678,1050001,True,0.18578327485371715
40,300,3,0.5,0.3,2,0.00375,0.001297016861219196,10000000,False,0.9855043000000322
30,400,3,0.05,0.7,4,0.047953216374269005,0.00411522633744856,1050001,True,0.18794823391815313
30,400,3,0.05,0.7,5,0.03859649122807018,0.004329004329004329,1050001,True,0.17039050292405652
40,300,3,0.5,0.3,1,0.005,0.0013071895424836603,10000000,False,0.9868736500000287
40,300,3,0.5,0.3,5,0.005,0.0013020833333333335,10000000,False,0.9867771000000262
30,400,3,0.05,0.7,6,0.03859649122807018,0.004065040650406504,1050001,True,0.19472175438602854
40,300,3,0.5,0.3,3,0.00375,0.0013054830287206269,10000000,False,0.9878017500000141
40,300,3,0.5,0.3,7,0.00375,0.00129366106080207,10000000,False,0.9879018500000185
40,300,3,0.5,0.3,6,0.005,0.0012886597938144327,10000000,False,0.9909293750000258
40,300,3,0.5,0.3,8,0.005,0.0013280212483399733,10000000,False,0.9837912250000073
40,300,3,0.5,0.3,10,0.00375,0.0012787723785166241,10000000,False,0.9903090250000202
40,300,3,0.5,0.3,9,0.0025,0.0012903225806451613,10000000,False,0.9876303500000246
30,400,3,0.05,0.7,7,0.03508771929824561,0.004291845493562232,1050001,True,0.18338484210522008
30,400,3,0.05,0.7,8,0.03625730994152047,0.004651162790697674,1050001,True,0.16094182456156633
30,400,3,0.05,0.7,9,0.06198830409356725,0.0041841004184100415,1050001,True,0.1901678596491963
30,400,3,0.05,0.7,10,0.04093567251461988,0.004201680672268907,1050001,True,0.19819045614039105
40,300,3,0.5,0.3,4,0.00375,0.0012903225806451613,10000000,False,0.9885725250000169
30,400,3,0.5,0.7,1,0.028888888888888888,0.0053191489361702135,1050001,True,0.256044711111108
30,400,3,0.5,0.7,2,0.02,0.004608294930875576,1050001,True,0.34961826666668666
30,400,3,0.5,0.7,3,0.02666666666666667,0.0047619047619047615,1050001,True,0.326099422222221
10,10,10,0.5,0.3,1,0.26,0.14285714285714288,1000001,True,0.0
10,10,10,0.5,0.3,2,0.48,0.16666666666666669,1000001,True,0.0
10,10,10,0.5,0.3,3,0.76,0.2,1000001,True,0.0
10,10,10,0.05,0.7,3,1.0,1.0,1000001,True,0.0
10,10,10,0.05,0.3,2,1.0,1.0,1000001,True,0.0
10,10,10,0.05,0.3,5,1.0,1.0,1000001,True,0.0
10,10,10,0.05,0.7,9,1.0,1.0,1000001,True,0.0
10,10,10,0.05,0.7,7,1.0,1.0,1000001,True,0.0
10,10,10,0.05,0.3,1,1.0,1.0,1000001,True,0.0
10,10,10,0.05,0.3,4,1.0,1.0,1000001,True,0.0
10,10,10,0.05,0.3,6,1.0,1.0,1000001,True,0.0
10,10,10,0.05,0.7,10,1.0,1.0,1000001,True,0.0
10,10,10,0.05,0.7,5,1.0,1.0,1000001,True,0.0
10,10,10,0.05,0.7,1,1.0,1.0,1000001,True,0.0
10,10,10,0.05,0.3,8,1.0,1.0,1000001,True,0.0
10,10,10,0.05,0.7,8,1.0,1.0,1000001,True,0.0
10,10,10,0.05,0.7,6,1.0,1.0,1000001,True,0.0
10,10,10,0.05,0.3,3,1.0,1.0,1000001,True,0.0
10,10,10,0.05,0.7,4,1.0,1.0,1000001,True,0.0
10,10,10,0.05,0.7,2,1.0,1.0,1000001,True,0.0
10,10,10,0.05,0.3,7,1.0,1.0,1000001,True,0.0
10,10,10,0.05,0.3,9,1.0,1.0,1000001,True,0.0
10,10,10,0.05,0.3,10,1.0,1.0,1000001,True,0.0
10,10,10,0.5,0.3,4,0.58,0.25,1000001,True,0.0
10,10,10,0.5,0.3,5,0.42,0.33333333333333337,1000001,True,0.0
10,10,10,0.5,0.3,6,0.74,0.33333333333333337,1000001,True,0.0
10,10,10,0.5,0.3,10,0.8,0.33333333333333337,1000001,True,0.0
10,10,10,0.5,0.3,7,1.0,1.0,1000001,True,0.0
10,10,10,0.5,0.3,8,0.92,0.33333333333333337,1000001,True,0.0
10,10,10,0.5,0.7,1,0.78,0.33333333333333337,1000001,True,0.0
10,10,10,0.5,0.7,6,0.52,0.2,1000001,True,0.0
10,10,10,0.5,0.7,2,0.26,0.16666666666666669,1000001,True,0.0
10,10,10,0.5,0.7,3,0.54,0.25,1000001,True,0.0
10,10,10,0.5,0.7,5,0.66,0.25,1000001,True,0.0
10,10,10,0.5,0.3,9,0.7,0.5,1000001,True,0.0
10,10,10,0.5,0.7,8,1.0,1.0,1000001,True,0.0
10,10,10,0.5,0.7,9,0.8,0.33333333333333337,1000001,True,0.0
10,10,10,0.5,0.7,7,0.62,0.16666666666666669,1000001,True,0.0
10,10,10,0.5,0.7,10,0.84,0.33333333333333337,1000001,True,0.0
10,10,10,0.5,0.7,4,0.86,0.25,1050001,True,0.01999999999998761
20,10,10,0.5,0.3,2,0.345,0.08333333333333334,1000001,True,0.0
20,10,10,0.5,0.7,2,0.2,0.047619047619047616,1000001,True,0.0
20,10,10,0.5,0.3,1,0.26,0.07692307692307693,1000001,True,0.0
20,10,10,0.5,0.7,1,0.315,0.052631578947368425,1000001,True,0.0
20,10,10,0.5,0.7,4,0.365,0.05555555555555555,1000001,True,0.0
20,10,10,0.5,0.3,3,0.345,0.08333333333333334,1000001,True,0.0
20,10,10,0.5,0.7,5,0.235,0.05,1000001,True,0.0
20,10,10,0.5,0.3,5,0.3,0.05882352941176471,1000001,True,0.0
20,10,10,0.5,0.7,3,0.14,0.038461538461538464,1000001,True,0.0
20,10,10,0.5,0.3,4,0.41,0.0625,1000001,True,0.0
20,10,10,0.05,0.7,4,1.0,1.0,1000001,True,0.0
20,10,10,0.05,0.7,1,1.0,1.0,1000001,True,0.0
20,10,10,0.05,0.3,5,1.0,1.0,1000001,True,0.0
20,10,10,0.05,0.7,5,1.0,1.0,1000001,True,0.0
20,10,10,0.05,0.3,3,1.0,1.0,1000001,True,0.0
20,10,10,0.05,0.3,2,1.0,1.0,1000001,True,0.0
20,10,10,0.05,0.7,3,1.0,1.0,1000001,True,0.0
20,10,10,0.05,0.3,4,1.0,1.0,1000001,True,0.0
20,10,10,0.05,0.3,1,1.0,1.0,1000001,True,0.0
20,10,10,0.05,0.7,2,1.0,1.0,1000001,True,0.0
30,10,10,0.5,0.7,1,0.09777777777777778,0.02,1000001,True,0.0
30,10,10,0.5,0.7,5,0.13111111111111112,0.023255813953488375,1000001,True,0.0
30,10,10,0.5,0.3,2,0.44666666666666666,0.03846153846153846,1000001,True,0.0
30,10,10,0.5,0.3,4,0.27111111111111114,0.034482758620689655,1000001,True,0.0
30,10,10,0.5,0.7,2,0.24222222222222223,0.022727272727272724,1000001,True,0.0
30,10,10,0.5,0.7,4,0.09777777777777778,0.024390243902439025,1000001,True,0.0
30,10,10,0.5,0.3,1,0.45555555555555555,0.03703703703703704,1000001,True,0.0
30,10,10,0.5,0.7,3,0.13555555555555557,0.023255813953488375,1000001,True,0.0
30,10,10,0.5,0.3,5,0.18,0.027777777777777776,1000001,True,0.0
30,10,10,0.5,0.3,3,0.2088888888888889,0.034482758620689655,1000001,True,0.0
30,10,10,0.05,0.3,1,1.0,1.0,1000001,True,0.0
30,10,10,0.05,0.7,3,1.0,1.0,1000001,True,0.0
30,10,10,0.05,0.7,2,1.0,1.0,1000001,True,0.0
30,10,10,0.05,0.3,3,1.0,1.0,1000001,True,0.0
30,10,10,0.05,0.3,4,1.0,1.0,1000001,True,0.0
30,10,10,0.05,0.7,4,1.0,1.0,1000001,True,0.0
30,10,10,0.05,0.7,1,1.0,1.0,1000001,True,0.0
30,10,10,0.05,0.3,2,1.0,1.0,1000001,True,0.0
30,10,10,0.05,0.3,5,1.0,1.0,1000001,True,0.0
30,10,10,0.05,0.7,5,1.0,1.0,1000001,True,0.0
20,20,10,0.05,0.3,1,1.0,1.0,1000001,True,0.0
20,20,10,0.05,0.3,2,1.0,1.0,1000001,True,0.0
20,20,10,0.05,0.3,3,1.0,1.0,1000001,True,0.0
40,10,10,0.05,0.3,2,1.0,1.0,1000001,True,0.0
40,10,10,0.05,0.3,1,1.0,1.0,1000001,True,0.0
40,10,10,0.05,0.3,3,1.0,1.0,1000001,True,0.0
20,20,10,0.05,0.3,4,1.0,1.0,1000001,True,0.0
20,20,10,0.05,0.3,5,1.0,1.0,1000001,True,0.0
20,20,10,0.05,0.7,1,1.0,1.0,1000001,True,0.0
20,20,10,0.05,0.7,2,1.0,1.0,1000001,True,0.0
20,20,10,0.05,0.7,3,1.0,1.0,1000001,True,0.0
20,20,10,0.05,0.7,4,1.0,1.0,1000001,True,0.0
20,20,10,0.5,0.3,1,0.785,0.09090909090909091,1000001,True,0.0
20,20,10,0.05,0.7,5,1.0,1.0,1000001,True,0.0
40,10,10,0.5,0.3,1,0.14375,0.025,1000001,True,0.0
20,20,10,0.5,0.3,2,0.555,0.08333333333333334,1000001,True,0.0
40,10,10,0.5,0.3,2,0.2625,0.02127659574468085,1000001,True,0.0
40,10,10,0.5,0.3,3,0.14125,0.019230769230769232,1000001,True,0.0
40,10,10,0.5,0.7,3,0.05125,0.011764705882352941,1000001,True,0.0
40,10,10,0.5,0.7,2,0.075,0.011904761904761904,1000001,True,0.0
40,10,10,0.5,0.7,1,0.20125,0.01408450704225352,1000001,True,0.0
40,10,10,0.5,0.3,5,0.14125,0.019230769230769232,1000001,True,0.0
40,10,10,0.5,0.3,4,0.17625,0.021739130434782608,1000001,True,0.0
40,10,10,0.5,0.7,4,0.06375,0.012987012987012986,1000001,True,0.0
40,10,10,0.5,0.7,5,0.07125,0.013333333333333332,1000001,True,0.0
20,20,10,0.5,0.3,3,0.24,0.05882352941176471,1000001,True,0.0
20,20,10,0.5,0.3,4,0.405,0.1111111111111111,1000001,True,0.0
20,20,10,0.5,0.3,5,0.205,0.07692307692307693,1000001,True,0.0
40,10,10,0.05,0.7,3,1.0,1.0,1000001,True,0.0
40,10,10,0.05,0.7,5,1.0,1.0,1000001,True,0.0
40,10,10,0.05,0.7,2,1.0,1.0,1000001,True,0.0
40,10,10,0.05,0.3,4,1.0,1.0,1000001,True,0.0
40,10,10,0.05,0.7,4,1.0,1.0,1000001,True,0.0
40,10,10,0.05,0.3,5,1.0,1.0,1000001,True,0.0
40,10,10,0.05,0.7,1,1.0,1.0,1000001,True,0.0
20,20,10,0.5,0.7,1,0.335,0.0625,1000001,True,0.0
20,20,10,0.5,0.7,2,0.305,0.047619047619047616,1000001,True,0.0
20,20,10,0.5,0.7,3,0.165,0.05,1000001,True,0.0
20,20,10,0.5,0.7,5,0.17,0.05555555555555555,1000001,True,0.0
20,20,10,0.5,0.7,4,0.575,0.07692307692307693,1000001,True,0.0
